trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2709,False,"{'a': 0.9, 'e': 0.0665131634908949}",20,5,25.1205126536086,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.9, 'e': 0.066446650327404}",20,13,12.789751181089606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.9, 'e': 0.06638020367707659}",20,0,18.465269187932044,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2712,False,"{'a': 0.9, 'e': 0.06631382347339952}",25,17,14.89527172492492,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.9, 'e': 0.06624750964992612}",30,17,25.65757379566378,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.9, 'e': 0.0661812621402762}",30,21,8.741728770274117,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.9, 'e': 0.06611508087813592}",30,0,49.083438487943354,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
2716,False,"{'a': 0.9, 'e': 0.06604896579725777}",20,13,15.31399971443263,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.9, 'e': 0.06598291683146053}",25,15,3.2942619460660256,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2718,False,"{'a': 0.9, 'e': 0.06591693391462906}",20,11,-1.3498853021688828,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
2719,False,"{'a': 0.9, 'e': 0.06585101698071444}",25,12,21.69217293508036,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.9, 'e': 0.06578516596373372}",30,22,16.95171735548021,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.9, 'e': 0.06571938079776998}",20,11,-7.063673292213679,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2722,False,"{'a': 0.9, 'e': 0.06565366141697221}",20,8,19.630928890232678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2723,False,"{'a': 0.9, 'e': 0.06558800775555525}",25,2,34.1933552817853,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.9, 'e': 0.06552241974779968}",25,17,7.260033917601698,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.9, 'e': 0.06545689732805189}",20,0,26.18626482563792,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2726,False,"{'a': 0.9, 'e': 0.06539144043072384}",35,27,15.635123494921958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.9, 'e': 0.06532604899029311}",25,12,12.666970827220286,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2728,False,"{'a': 0.9, 'e': 0.06526072294130282}",20,6,24.747632952111545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.9, 'e': 0.06519546221836152}",25,16,16.641588233875474,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.9, 'e': 0.06513026675614315}",20,1,31.391429234031058,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.9, 'e': 0.06506513648938701}",30,17,26.998795762522146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2732,False,"{'a': 0.9, 'e': 0.06500007135289762}",30,22,14.688334752306595,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.9, 'e': 0.06493507128154473}",20,2,-10.063779834359451,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2734,False,"{'a': 0.9, 'e': 0.06487013621026318}",30,16,20.675457033942216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.9, 'e': 0.06480526607405292}",25,0,36.437568762208855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2736,False,"{'a': 0.9, 'e': 0.06474046080797886}",25,13,20.97657491770986,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.9, 'e': 0.06467572034717088}",25,13,-4.642434542888926,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2738,False,"{'a': 0.9, 'e': 0.06461104462682371}",25,12,23.060056058234775,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.9, 'e': 0.06454643358219689}",25,7,31.19778054555306,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.9, 'e': 0.06448188714861469}",35,26,14.81653359304103,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.9, 'e': 0.06441740526146608}",30,13,29.5934035315469,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2742,False,"{'a': 0.9, 'e': 0.06435298785620461}",35,11,30.25783083496816,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
2743,False,"{'a': 0.9, 'e': 0.0642886348683484}",35,21,29.707541321546152,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.9, 'e': 0.06422434623348006}",25,15,21.3625372582421,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.9, 'e': 0.06416012188724658}",30,3,22.54885070408714,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
2746,False,"{'a': 0.9, 'e': 0.06409596176535934}",35,17,28.793761752333175,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.9, 'e': 0.06403186580359398}",30,18,13.93163796799109,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.9, 'e': 0.06396783393779037}",20,10,19.624608821663287,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.9, 'e': 0.06390386610385258}",20,4,27.445888457619954,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.9, 'e': 0.06383996223774874}",20,0,-78.21987099189163,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
2751,False,"{'a': 0.9, 'e': 0.063776122275511}",20,12,13.208863911671996,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.9, 'e': 0.06371234615323548}",20,2,-13.014820152677842,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2753,False,"{'a': 0.9, 'e': 0.06364863380708224}",20,11,15.776902164846142,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.9, 'e': 0.06358498517327515}",25,15,-33.56201217826242,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
2755,False,"{'a': 0.9, 'e': 0.06352140018810189}",25,7,35.34615177895003,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2756,False,"{'a': 0.9, 'e': 0.06345787878791379}",20,9,24.070203732081616,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.9, 'e': 0.06339442090912586}",25,19,11.804463456272718,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2758,False,"{'a': 0.9, 'e': 0.06333102648821674}",25,10,23.835473627583305,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2759,False,"{'a': 0.9, 'e': 0.06326769546172853}",25,8,25.246487565949007,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.9, 'e': 0.0632044277662668}",20,8,19.547628602086373,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.9, 'e': 0.06314122333850053}",25,13,10.916655198045904,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2762,False,"{'a': 0.9, 'e': 0.06307808211516203}",35,13,42.06919333089747,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.9, 'e': 0.06301500403304687}",30,16,27.325398813873882,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.9, 'e': 0.06295198902901382}",20,16,8.503373752710894,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.9, 'e': 0.0628890370399848}",30,13,18.813019937228308,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2766,False,"{'a': 0.9, 'e': 0.06282614800294482}",25,18,14.512872761726204,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2767,False,"{'a': 0.9, 'e': 0.06276332185494188}",25,4,26.245367530554777,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2768,False,"{'a': 0.9, 'e': 0.06270055853308694}",25,15,-17.759801191858415,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2769,False,"{'a': 0.9, 'e': 0.06263785797455385}",25,15,22.04800103528535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2770,False,"{'a': 0.9, 'e': 0.06257522011657929}",20,14,10.66118783841982,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.9, 'e': 0.06251264489646272}",20,1,24.818143156890578,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2772,False,"{'a': 0.9, 'e': 0.06245013225156625}",25,18,16.489960896823497,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.9, 'e': 0.06238768211931468}",30,12,20.799798176176736,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2774,False,"{'a': 0.9, 'e': 0.062325294437195373}",30,16,22.00195872484376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.9, 'e': 0.062262969142758175}",30,15,13.470651287108568,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.9, 'e': 0.062200706173615415}",25,5,36.857107782156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.9, 'e': 0.062138505467441804}",30,3,41.75909886511884,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.9, 'e': 0.06207636696197436}",25,16,12.757426920367315,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.9, 'e': 0.062014290595012386}",30,24,10.679888080051771,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.9, 'e': 0.061952276304417374}",25,20,6.919461180447347,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.9, 'e': 0.06189032402811295}",20,7,25.76962556407257,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.9, 'e': 0.06182843370408484}",20,0,28.912398432573895,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2783,False,"{'a': 0.9, 'e': 0.061766605270380755}",25,9,25.910311951696205,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.9, 'e': 0.061704838665110374}",30,12,29.17268480132353,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.9, 'e': 0.06164313382644527}",25,11,28.06551823629697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.9, 'e': 0.06158149069261882}",25,10,28.530830434111582,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.9, 'e': 0.0615199092019262}",20,2,3.405478327111444,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2788,False,"{'a': 0.9, 'e': 0.06145838929272428}",30,18,24.816563122235408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.9, 'e': 0.061396930903431554}",30,17,20.983675084478058,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.9, 'e': 0.06133553397252812}",20,8,9.613879341296798,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2791,False,"{'a': 0.9, 'e': 0.06127419843855559}",25,13,19.140871295963265,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.9, 'e': 0.06121292424011703}",25,14,21.36705560145988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.9, 'e': 0.06115171131587692}",30,15,29.458746577384836,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.9, 'e': 0.06109055960456104}",20,5,17.253509171812297,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2795,False,"{'a': 0.9, 'e': 0.06102946904495648}",20,8,11.197337349289183,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2796,False,"{'a': 0.9, 'e': 0.060968439575911526}",20,12,14.511607014427211,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.9, 'e': 0.060907471136335614}",25,16,17.654663881781993,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.9, 'e': 0.06084656366519928}",30,16,25.238596553560868,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.9, 'e': 0.060785717101534076}",25,16,9.387670660183112,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.9, 'e': 0.060724931384432544}",20,8,6.511561916987647,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2801,False,"{'a': 0.9, 'e': 0.06066420645304811}",20,15,-3.3682052381182674,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2802,False,"{'a': 0.9, 'e': 0.06060354224659506}",20,11,6.4581273696640435,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2803,False,"{'a': 0.9, 'e': 0.060542938704348466}",25,16,15.508807794052805,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.9, 'e': 0.06048239576564412}",25,13,19.212580893031117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.9, 'e': 0.060421913369878476}",30,7,40.89078631941833,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.9, 'e': 0.0603614914565086}",30,14,10.45170202517857,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
2807,False,"{'a': 0.9, 'e': 0.06030112996505209}",20,15,8.98215199432503,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.9, 'e': 0.06024082883508704}",25,12,12.70154087397238,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2809,False,"{'a': 0.9, 'e': 0.06018058800625195}",20,14,10.572762331009809,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.9, 'e': 0.060120407418245696}",20,7,11.640073683452238,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2811,False,"{'a': 0.9, 'e': 0.060060287010827454}",20,0,28.645486121903232,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2812,False,"{'a': 0.9, 'e': 0.06000022672381662}",25,13,23.23991580797619,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.9, 'e': 0.059940226497092804}",25,17,-24.915234998028353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
2814,False,"{'a': 0.9, 'e': 0.05988028627059571}",30,21,19.590062008595208,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.9, 'e': 0.059820405984325115}",25,13,25.480349347114917,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.9, 'e': 0.05976058557834079}",35,17,32.726545650802045,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.9, 'e': 0.059700824992762455}",20,0,33.44840623715085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2818,False,"{'a': 0.9, 'e': 0.05964112416776969}",30,0,9.829510743982686,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
2819,False,"{'a': 0.9, 'e': 0.05958148304360192}",25,19,12.127575716197999,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.9, 'e': 0.05952190156055832}",20,8,12.760444258550445,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2821,False,"{'a': 0.9, 'e': 0.05946237965899776}",20,9,-24.548073889456468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2822,False,"{'a': 0.9, 'e': 0.05940291727933876}",20,8,21.645773514656344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.9, 'e': 0.059343514362059424}",30,11,33.842030325061074,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.9, 'e': 0.05928417084769736}",20,3,30.177123538781427,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.9, 'e': 0.059224886676849664}",20,13,11.635172174453064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.9, 'e': 0.05916566179017282}",20,5,16.266239966329785,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2827,False,"{'a': 0.9, 'e': 0.059106496128382646}",25,3,24.87155082946467,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2828,False,"{'a': 0.9, 'e': 0.05904738963225426}",30,14,24.41025773108452,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.9, 'e': 0.058988342242622005}",20,11,17.84314933687981,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.9, 'e': 0.058929353900379386}",25,11,25.59278639489858,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.9, 'e': 0.058870424546479005}",25,14,18.883763980720843,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.9, 'e': 0.05881155412193253}",20,5,23.492352732194533,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.9, 'e': 0.058752742567810594}",25,9,28.797187291900446,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.9, 'e': 0.05869398982524278}",25,8,19.451148777585665,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.9, 'e': 0.05863529583541754}",25,18,13.984078376953802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.9, 'e': 0.058576660539582125}",25,18,9.626443247793507,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.9, 'e': 0.05851808387904254}",35,19,32.88070163557722,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.9, 'e': 0.058459565795163496}",35,17,30.279471088040715,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.9, 'e': 0.05840110622936833}",25,9,24.5437109007614,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.9, 'e': 0.058342705123138966}",20,10,-21.782720305986654,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2841,False,"{'a': 0.9, 'e': 0.05828436241801582}",30,8,20.25114857698346,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
2842,False,"{'a': 0.9, 'e': 0.05822607805559781}",20,14,3.3694341300111406,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.9, 'e': 0.05816785197754221}",25,12,14.771808631826191,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2844,False,"{'a': 0.9, 'e': 0.05810968412556467}",20,12,14.086874624368667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.9, 'e': 0.0580515744414391}",25,15,16.15385607113206,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.9, 'e': 0.05799352286699767}",25,13,10.708878881081635,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2847,False,"{'a': 0.9, 'e': 0.05793552934413067}",25,1,40.13926870803259,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.9, 'e': 0.057877593814786535}",20,15,2.639009038672722,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.9, 'e': 0.05781971622097175}",30,16,22.906971492714867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.9, 'e': 0.057761896504750776}",35,25,16.59741467376965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.9, 'e': 0.05770413460824603}",30,10,35.21503668902076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.9, 'e': 0.05764643047363778}",25,8,-10.991471437188284,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
2853,False,"{'a': 0.9, 'e': 0.05758878404316414}",30,16,23.14992447304914,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.9, 'e': 0.05753119525912098}",25,0,25.269157426762384,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2855,False,"{'a': 0.9, 'e': 0.05747366406386186}",25,13,21.78603915930085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.9, 'e': 0.057416190399798}",25,9,27.054623024607967,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.9, 'e': 0.0573587742093982}",25,6,33.93638663746084,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.9, 'e': 0.0573014154351888}",30,14,20.46118195102074,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.9, 'e': 0.057244114019753614}",25,17,11.148816166047627,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.9, 'e': 0.05718686990573386}",30,19,9.746567147174076,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2861,False,"{'a': 0.9, 'e': 0.057129683035828126}",25,11,15.106709289393795,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.9, 'e': 0.05707255335279229}",25,15,6.408889643608289,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2863,False,"{'a': 0.9, 'e': 0.0570154807994395}",30,19,24.36421837753782,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.9, 'e': 0.056958465318640066}",20,14,13.32659054639694,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.9, 'e': 0.056901506853321425}",25,13,9.026308705682734,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2866,False,"{'a': 0.9, 'e': 0.056844605346468104}",20,10,18.469277651237057,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.9, 'e': 0.056787760741121636}",20,11,18.822002010365413,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.9, 'e': 0.05673097298038051}",20,14,10.588349278683772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.9, 'e': 0.056674242007400136}",25,13,12.763419100060236,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2870,False,"{'a': 0.9, 'e': 0.05661756776539273}",20,9,8.31254594638817,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2871,False,"{'a': 0.9, 'e': 0.05656095019762734}",25,20,8.550163256551341,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.9, 'e': 0.05650438924742971}",20,10,20.334709586574643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.9, 'e': 0.05644788485818228}",30,22,16.401432388507555,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.9, 'e': 0.0563914369733241}",25,12,14.696953536810947,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2875,False,"{'a': 0.9, 'e': 0.05633504553635078}",20,13,7.322773366235625,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.9, 'e': 0.056278710490814426}",25,3,-6.264135639525164,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2877,False,"{'a': 0.9, 'e': 0.05622243178032361}",30,18,20.71830865264364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2878,False,"{'a': 0.9, 'e': 0.056166209348543286}",35,22,-4.6386771314769035,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
2879,False,"{'a': 0.9, 'e': 0.056110043139194744}",20,14,9.068124770556548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.9, 'e': 0.056053933096055546}",30,24,9.918455531825305,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.9, 'e': 0.055997879162959494}",20,10,6.690387175370962,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2882,False,"{'a': 0.9, 'e': 0.055941881283796534}",25,11,26.7771300691639,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2883,False,"{'a': 0.9, 'e': 0.055885939402512734}",20,13,15.813677612393569,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.9, 'e': 0.05583005346311022}",30,0,23.13308405053985,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
2885,False,"{'a': 0.9, 'e': 0.05577422340964711}",20,6,21.840268444427934,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.9, 'e': 0.055718449186237466}",20,10,18.646008346746,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.9, 'e': 0.055662730737051226}",20,12,17.811780141960018,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.9, 'e': 0.05560706800631418}",25,16,18.737570074156565,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.9, 'e': 0.055551460938307866}",25,14,20.46752803885052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.9, 'e': 0.05549590947736956}",25,3,38.838703252198556,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.9, 'e': 0.055440413567892186}",20,3,-10.075117009284565,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
